timestamp,pumps,lighting,climate_control,other_operations,solar,wind,biogas
2024-07-18 13:09:05.627141,101.25015089192186,229.560051956065,173.81583602273926,56.314411985538825,40.50640947281542,28.043639309559797,57.638926424483266
2024-07-18 14:09:05.627141,89.92328690739882,201.9892738645636,165.19596692799155,35.34961804869253,58.21639369016278,25.067406974914874,72.6282674557461
2024-07-18 15:09:05.627141,108.45774066302842,230.55373720342,164.5477536788279,44.861975476007224,35.05435561733288,25.735629509485477,64.20835702175548
2024-07-18 16:09:05.627141,88.95040262953668,197.90582408130152,171.35340817948477,48.474416777559526,46.009342238449676,21.997808044539433,65.76959505377634
2024-07-18 17:09:05.627141,108.84503898706873,215.46702911931052,130.48416486061677,40.89654950407501,59.51374784602744,29.120386466641826,67.01934367405958
2024-07-18 18:09:05.627141,97.80667231001128,203.06499384496087,124.08607873126176,48.53621715409207,56.747715980452604,34.25159832579717,62.67973042796053
2024-07-18 19:09:05.627141,78.8916589745949,194.93892140692682,146.82705713585898,52.56663419824195,52.54400890658282,33.96688727977894,66.36305767451043
2024-07-18 20:09:05.627141,100.80334124168648,212.71672268159514,131.29316086203175,47.78612058703502,26.73255893953383,31.398486681935353,71.30534609787591
2024-07-18 21:09:05.627141,112.87676667059571,205.81700126157324,143.08401666287747,35.224186237870654,36.52278405855875,39.72847303411017,61.29366118185156
2024-07-18 22:09:05.627141,112.7225674624795,248.3299897995833,138.62011163025602,53.59385045594382,58.39386583848244,28.313743937369313,84.10003812927282
2024-07-18 23:09:05.627141,86.27745347994102,186.70763542092828,140.4046831498052,54.99134054539515,45.67775827262531,31.431580669992766,81.24743158958523
2024-07-19 00:09:05.627141,99.2721407893472,203.78094371006705,154.21193759969015,44.90343138856447,49.05448786632938,29.294142816463832,56.08039446998637
2024-07-19 01:09:05.627141,76.39068501660195,196.55280010865042,160.97531046601273,48.411081492206996,61.148386803145755,31.84960550156412,101.23732050696795
2024-07-19 02:09:05.627141,106.40905106368533,202.07992227961725,154.35379335770887,47.28368504655368,26.060954822443453,32.231604171803085,65.20775320953472
2024-07-19 03:09:05.627141,105.58360671392386,209.64428645776462,183.20594304850263,42.488600134736274,40.75049512886693,26.63361184469896,67.6183073162266
2024-07-19 04:09:05.627141,79.1717019595023,191.17755435915345,164.38271039571345,53.0778699709697,57.77807461304925,42.33402036519942,76.87124420287785
2024-07-19 05:09:05.627141,104.8256162926811,200.23616092405695,161.14003217215262,48.3539360254447,47.74380730891307,32.18442474722456,56.338396549394716
2024-07-19 06:09:05.627141,101.06703768228807,205.48172059946177,156.3631156742655,49.48712082002153,79.26086388826877,34.50458958007764,58.38411969714943
2024-07-19 07:09:05.627141,94.76135121896701,196.8204070384411,150.2627174997665,53.95653868999791,44.57885439117979,34.05135569762094,73.57909966671694
2024-07-19 08:09:05.627141,102.85980774957915,204.54796623004006,134.5656872229545,54.86057274505795,20.64730365732409,38.34371652093205,69.59359765035492
2024-07-19 09:09:05.627141,98.66135614820614,178.12707265003132,154.9064069483622,35.583387895753205,47.39251617057212,25.66746165557128,61.896648508145425
2024-07-19 10:09:05.627141,99.45266689899813,210.06422858783407,145.6738117533798,52.47978405237277,20.24816753826997,24.28949491118741,49.37827868319754
2024-07-19 11:09:05.627141,107.00146770027912,194.02829631060385,164.54706153471454,53.225995302690876,41.46236733199811,30.396185184181736,83.86984432595072
2024-07-19 12:09:05.627141,128.29009625123484,197.06853898493867,167.524618713657,43.739117322008426,59.58458799647397,40.062623717568535,44.07629116404086
2024-07-19 13:09:05.627141,95.65825727527546,191.51184698417822,171.11028847597353,50.51780800418466,52.81212689885442,28.291108228703408,56.646987452710725
2024-07-19 14:09:05.627141,100.47015962194203,212.95476570909514,159.80874507901046,47.15882007380887,46.36839030367579,15.875292298849981,65.14319056953455
2024-07-19 15:09:05.627141,106.88732948942818,229.11791655517575,153.58935123700869,49.55072838018315,41.52653730920082,30.721828187894612,88.34694930575816
2024-07-19 16:09:05.627141,91.1291626546798,215.94523782134817,123.11483289581618,43.23711209306563,39.60121890034566,25.391656392339023,77.7532837405644
2024-07-19 17:09:05.627141,103.5955751332735,190.67445035182007,147.47134092616287,52.51479764154939,28.2931054657749,24.166162836270757,74.08685814128815
2024-07-19 18:09:05.627141,118.02045717367247,212.23621321837453,146.97309944773886,49.01636733667963,28.03819101592589,34.54546283773724,67.31102701810381
2024-07-19 19:09:05.627141,101.45560401125805,150.88353722823746,136.91786400006373,55.6915777755662,53.44399103040753,26.91693324552887,64.24978996738511
2024-07-19 20:09:05.627141,93.52949108764939,180.1426864617551,147.77143278633534,53.05419867437401,59.46935329054459,34.73175108310826,56.62592010845568
2024-07-19 21:09:05.627141,109.49907707729528,225.3479335134443,151.10396201295237,53.265672640695605,48.08130463632644,27.05075486999727,76.68012711186935
2024-07-19 22:09:05.627141,113.34383511688068,205.3537806990742,122.57418425799489,52.59942221402766,53.03656278752267,25.565822393809754,73.58403535971568
2024-07-19 23:09:05.627141,88.11202199982475,231.62723151297274,158.41056843359016,45.11047624203399,56.27301223126298,25.446278760044567,81.16062881192937
2024-07-20 00:09:05.627141,105.65086551860442,191.15955304907666,170.16389081744478,50.95674843582233,44.149367721155414,29.983148549792112,61.17868519765029
2024-07-20 01:09:05.627141,109.72428291486955,131.75018610212118,139.02995167073698,47.426687467607636,56.81348268130458,24.2054440108493,65.64207254742932
2024-07-20 02:09:05.627141,100.72320678431414,172.06948056047008,148.15101400806614,42.0237677655316,31.55224927369175,25.873351759464885,87.61827691749619
2024-07-20 03:09:05.627141,107.41984712763754,213.79267834601103,152.34079325984956,50.06039324752035,66.4559635377867,30.78635108478912,51.43871660263133
2024-07-20 04:09:05.627141,82.08519865270273,219.29381306648258,173.89515744863195,43.11537592638685,40.604886424709925,27.793077658733953,72.94637731204482
2024-07-20 05:09:05.627141,82.69792527172443,191.32193354585166,140.15262795997185,48.67855089043205,45.841115709920466,27.62796994355761,80.43203280027873
2024-07-20 06:09:05.627141,101.46559820376243,198.76435433043082,128.00270227910485,54.0112108288554,50.10082331737395,37.73736457875057,56.26058916018765
2024-07-20 07:09:05.627141,87.33116292475512,156.8867470632908,122.60712890968497,51.64756769891689,38.67991680240203,33.658544618245365,68.48965162078149
2024-07-20 08:09:05.627141,87.5341322877446,214.30642019116777,145.2081085308863,51.148398324234925,37.08944515383763,43.65850071201668,63.151394218145796
2024-07-20 09:09:05.627141,110.9158421749342,155.79723456318152,167.07099082747237,57.4909468246819,58.4372065458644,24.497932900594748,51.74923721693811
2024-07-20 10:09:05.627141,87.90479123406564,208.1835440887338,168.9672748257767,50.152524186061214,46.41658973090423,34.47255628440429,66.16018224539984
2024-07-20 11:09:05.627141,96.59310072482755,181.5712645528056,129.0265156515697,55.16838820043302,47.81956626995356,28.017154979484555,68.40336603325558
2024-07-20 12:09:05.627141,93.8857814600007,233.61824298941121,136.75180674259335,51.00980988742762,49.599990494241176,26.840429952500102,78.18658707089037
2024-07-20 13:09:05.627141,91.70551564810336,203.73085890825809,170.8231421762005,51.83710814168165,46.79357041935254,31.90607015564143,58.663128278880755
2024-07-20 14:09:05.627141,98.78838797390752,184.7512937654739,152.5554905583925,43.065483184324734,60.7092476294783,24.439600362972758,87.02044730103631
2024-07-20 15:09:05.627141,71.2563374481434,187.81710083824188,155.74950806234028,54.5934679864568,47.22317746100378,27.001062828390175,80.552688348338
2024-07-20 16:09:05.627141,102.96514465941117,176.9417272102807,149.95414378494615,51.557375393405714,43.199388970843124,24.65190013757386,72.96571341486406
2024-07-20 17:09:05.627141,89.22125593534686,185.08204300874812,162.98874311969752,47.08021142616821,38.12473507462575,35.20747549322333,71.9733210524814
2024-07-20 18:09:05.627141,91.70708631032583,223.61860044824994,134.22617128511538,54.20722015022153,48.55415943847752,33.7244773523535,82.29567298860415
2024-07-20 19:09:05.627141,108.40451903826629,185.9126759371616,159.08357150769595,42.94037242055154,54.782727997416536,28.85687477816094,72.48297955991679
2024-07-20 20:09:05.627141,98.19316838208535,230.30119844621834,163.03341927085512,54.383320558830476,57.99299601785701,24.703267270133562,63.53531579772243
2024-07-20 21:09:05.627141,105.6660638145959,220.82259012686478,182.50726064249866,51.25635127260625,35.17803551522664,29.74895438354762,77.23075904280222
2024-07-20 22:09:05.627141,90.512200972872,180.04598396832466,167.9662298677326,57.62812602041015,38.92693276174358,29.782229849825562,60.84762892494041
2024-07-20 23:09:05.627141,114.3003794006618,199.0619889902398,152.69910495107575,56.272022148652965,55.312426554836335,31.895298819881752,65.39253006086955
2024-07-21 00:09:05.627141,90.58376437764662,196.8144177298389,133.79033801094238,46.911777068693965,40.94820145967912,25.524398531655848,57.00429080551254
2024-07-21 01:09:05.627141,92.00002144942067,181.1318639380774,148.31345071244755,47.47112174484579,67.99549039798822,32.930334763129075,89.46162347412303
2024-07-21 02:09:05.627141,100.85362430497291,236.59523052281764,161.66387545569685,46.72515917336408,59.914410665965086,24.54498600756813,67.42989395355642
2024-07-21 03:09:05.627141,104.79849223010288,217.22588226419882,155.73488014463672,45.70931254820431,53.86094694662004,33.08840855025505,75.95223785759676
2024-07-21 04:09:05.627141,96.58061511725748,200.6213555641984,139.47543630125935,54.39519618238907,65.81704224622257,21.31302890733206,74.21419793752436
2024-07-21 05:09:05.627141,94.67503644320709,167.85554349501962,141.49229201218338,59.83494084645851,75.98371830376843,32.50624363907398,75.23021547908783
2024-07-21 06:09:05.627141,82.94559574919269,198.24771200424283,137.85756675107632,51.30667600162606,58.78355181005328,19.84899699387917,68.01773880839539
2024-07-21 07:09:05.627141,92.15507223990902,198.1438392046866,137.35878975760764,42.52370396680378,49.74364830347211,35.29799430680484,57.80084178310929
2024-07-21 08:09:05.627141,114.38960994636807,221.09970867800064,139.99327318849112,48.40710563220848,57.386518366921855,39.43946008819915,77.34462640947497
2024-07-21 09:09:05.627141,101.07885272504939,160.78699014134173,152.7867961012727,53.67016618490002,45.40687167394265,28.217181608462226,69.36809327368921
2024-07-21 10:09:05.627141,102.78148458563187,207.32459680024175,138.10395367373167,47.5912787491365,58.44485918270081,28.364764528779205,70.55972556490217
2024-07-21 11:09:05.627141,90.67165232092063,192.9670990749945,151.6603118444371,47.85951393773842,48.16762854915103,30.013611885107007,68.08373909648523
2024-07-21 12:09:05.627141,87.66360930867747,211.74482852345255,141.22187372203922,43.66043870264589,41.14777421549899,26.852182011263466,71.07668827375923
2024-07-21 13:09:05.627141,85.83763920026868,218.92703862149713,167.13704134770867,60.23974339290402,55.31178282638074,37.63365048326564,65.3681219246456
2024-07-21 14:09:05.627141,90.4768407934563,200.5051769162693,155.65008976192098,48.05981663226921,48.20565340895005,35.1637077581576,56.857757444134975
2024-07-21 15:09:05.627141,103.17353900931221,174.36132733152175,139.46713064577918,48.875919487891736,35.0068776690255,30.37909409488125,71.9286625308865
2024-07-21 16:09:05.627141,94.52460635334153,148.03944058104577,171.03813430745754,49.55151314853887,46.29718347304682,29.470100366186927,76.75751752610991
2024-07-21 17:09:05.627141,85.49258576536936,221.0677454109956,138.91376057193884,51.30931913553944,61.44969915490991,34.2211571355286,65.28776615530154
2024-07-21 18:09:05.627141,95.66600840107306,194.0458486281563,153.78537417440486,62.22298167682066,50.34616219863049,27.039485420031433,80.80451317337595
2024-07-21 19:09:05.627141,93.2136156152383,207.72366400793288,137.4306342770283,49.31318140023289,49.25478700815718,27.920161446069745,78.28885922947246
2024-07-21 20:09:05.627141,89.01937880135287,210.151329657882,163.59099657636295,43.56228692380124,63.91398159124783,31.91706527588189,89.85077244566723
2024-07-21 21:09:05.627141,102.32470757703983,170.67589331307772,132.62395718714825,51.77875831154317,52.52274649692709,21.02568806472205,73.93022372405197
2024-07-21 22:09:05.627141,96.34119119743642,220.8412574236875,131.02348423209085,46.87327805469939,37.50981148090662,25.195670808244735,80.29449595652648
2024-07-21 23:09:05.627141,92.6563528487243,174.30219238237626,155.41749571672975,37.558679234799484,40.77862520899751,35.694638295457786,54.356122446697135
2024-07-22 00:09:05.627141,82.36560094696361,198.1634377864352,164.08118612742774,51.5340398592389,58.28201952878517,29.96890837850913,89.1165728666635
2024-07-22 01:09:05.627141,108.08620513347648,239.9608452853763,161.86257640577614,43.661110467134506,69.96734633901207,27.211098624298973,51.43586131531005
2024-07-22 02:09:05.627141,94.71032225890144,179.9675664731104,141.93654454863258,52.864894518083574,46.66903118071502,31.859638533756176,60.80894221063766
2024-07-22 03:09:05.627141,100.68333575304747,190.8292255938044,141.7104442677208,42.064946909873214,38.83314891647983,39.233174728627674,70.99494426047113
2024-07-22 04:09:05.627141,108.25979531331149,203.49434253793916,136.47411879650392,52.58833073068482,55.88854087879533,24.57104496886425,74.33762888521683
2024-07-22 05:09:05.627141,88.58758208121941,232.67455285772633,165.72683994686895,55.379886966920644,52.58652871335328,27.983183563064017,60.38523420573961
2024-07-22 06:09:05.627141,110.39867782224367,221.77865115385436,176.41260003454903,52.15664191758838,70.37537702785355,33.74916357863648,63.783534600020744
2024-07-22 07:09:05.627141,88.47631318253077,189.5009892629887,154.9981900866693,54.91170688240675,46.06328566993099,33.87157692255164,69.03626516453785
2024-07-22 08:09:05.627141,104.17602876367626,214.10263360705503,154.0870384609372,40.207942477390965,61.85184825827893,25.030960845408607,62.1085500539752
2024-07-22 09:09:05.627141,108.5893052722511,147.71266162310675,147.14250151640897,56.004145540283595,71.82823378875779,21.738327455730975,54.21086627899004
2024-07-22 10:09:05.627141,72.8583431136891,167.08843490014192,147.9365666432434,48.15956649903496,45.44613880639754,24.635433553647452,65.73033806993263
2024-07-22 11:09:05.627141,100.71228308380488,222.35767153337028,156.53200803450005,47.61448853176958,36.076020300811024,24.115580356771467,62.67118982483767
2024-07-22 12:09:05.627141,100.8771693568373,196.32005271410583,151.88906386575556,47.0765275912019,28.387920184837824,26.33433490830602,56.227645526563954
2024-07-22 13:09:05.627141,105.78899715253655,211.00396286384063,156.7963046831852,49.91632069189836,61.098266582978475,24.705049852643235,80.68002970060667
2024-07-22 14:09:05.627141,104.10920863856867,210.3988741084738,156.6645686665731,48.21390945192844,41.99050651589568,32.91532887610876,88.66817216875565
2024-07-22 15:09:05.627141,91.34772525373053,231.60959787283542,141.8423378186972,42.63612404063735,59.982245967564594,27.64208264521985,72.99734561840698
2024-07-22 16:09:05.627141,99.11829150698979,184.00050530834554,120.93343841752852,50.173022300490544,41.15126772520582,28.539518979712053,88.5778580619795
2024-07-22 17:09:05.627141,90.93510719166288,223.3673009667722,163.96496602138902,51.365499127575475,50.44588471430131,26.177780082373133,49.751479910679365
2024-07-22 18:09:05.627141,113.83949894810729,178.46482216484483,150.82863454173355,44.07332862114059,74.71931233293388,38.918465843816605,77.13423001905917
2024-07-22 19:09:05.627141,112.56978449755657,207.43637775414416,149.26979153260055,52.9521013557809,57.90530925219057,33.415005270611,51.60690682645705
2024-07-22 20:09:05.627141,105.96742729019819,198.64129329725301,145.78224752091728,45.80118777292086,56.890832734445695,31.03943868546509,83.19582565989255
2024-07-22 21:09:05.627141,134.31463780644577,233.93559234795146,162.8358881758925,49.05975203309713,58.20899500315176,30.215524475427156,81.5699357668897
2024-07-22 22:09:05.627141,79.66387271674304,202.69445664183013,163.11998788291285,50.78362881390711,64.58613243678934,35.17810807710968,58.90454267199259
2024-07-22 23:09:05.627141,96.3255857879073,205.1564709981331,148.85567697371894,51.892186989181354,61.37524411158812,29.57927057597806,50.55724396561878
2024-07-23 00:09:05.627141,85.00787958784011,205.01461738850813,159.4201946394983,46.38899461168972,51.71885514989116,23.530191139204195,64.22983966348994
2024-07-23 01:09:05.627141,89.20052773739963,242.22623861946997,140.88149477017652,43.951157589279106,53.88353716123963,23.217927767520397,59.28150009890306
2024-07-23 02:09:05.627141,102.76269624031796,207.08962329899288,158.01307782647018,49.869070784018454,54.41858095776559,35.59553484356435,74.68757268215151
2024-07-23 03:09:05.627141,105.84654447912246,182.95835619861776,160.38752299652114,49.89595688298513,47.585585554539705,30.89441436657416,72.53053272022909
2024-07-23 04:09:05.627141,109.77546428450007,195.69758996909664,134.3176431709247,54.73402143788266,35.45412864758649,35.15894114032894,79.23239977125509
2024-07-23 05:09:05.627141,89.64181957747448,183.81655354436728,131.20616913633307,63.12238798621321,44.14766742834453,36.74263384622057,59.75163006386066
2024-07-23 06:09:05.627141,113.48587073681723,207.3160416400354,153.295475492914,57.106359951317835,39.92502421730254,38.32191107865877,52.327294395650505
2024-07-23 07:09:05.627141,97.71753368433812,182.38256919858074,164.33430281548533,53.4762144663702,46.60441825477541,31.89253296403587,66.90198928607339
2024-07-23 08:09:05.627141,85.35837406091785,196.02165450761015,159.84668891456369,50.12134985499538,47.26147791926291,27.31573165645574,54.089313918804635
2024-07-23 09:09:05.627141,104.57183281337403,201.31483462716574,133.29256872278094,45.136225090916525,34.499400690367615,27.786049196097167,70.09337035619268
2024-07-23 10:09:05.627141,84.18356604298931,217.12617513879448,178.71358204601498,55.33463382326897,31.386564020739186,34.33907082634512,94.84540045921686
2024-07-23 11:09:05.627141,104.71196549611898,209.89047724092347,162.66079904198313,47.657166268430245,67.64874419930165,31.73297793964749,69.62188459963079
2024-07-23 12:09:05.627141,108.77332764019275,204.08387641669427,153.70039058948456,46.09918637603839,45.23506658827007,34.51544729589102,71.974296424032
2024-07-23 13:09:05.627141,90.29936573666515,207.2473888575342,163.0837272804342,48.94944853274933,42.2090278141603,33.20177212971139,66.39545550368166
2024-07-23 14:09:05.627141,92.91334078542708,189.97424387680073,130.81864100880935,55.198374069099756,44.96921227601906,34.71641054970813,36.74386696553023
2024-07-23 15:09:05.627141,100.66252339475642,190.26625287531778,144.18465750656287,49.149778020396035,25.504961640980802,29.797057792216968,63.10587365296438
2024-07-23 16:09:05.627141,100.00481151626502,212.74704637829456,164.94388925768806,54.11138102307739,64.58237309000314,31.63386833436056,75.16486437533179
2024-07-23 17:09:05.627141,97.67862091649724,220.2624018249603,161.46010842413017,48.4589487799235,46.05952148454198,27.71603705358013,76.07951314094387
2024-07-23 18:09:05.627141,85.77859653471648,191.36724876845153,143.83188661246209,51.538934155485045,53.504827871148294,29.464187902748336,77.69674493058079
2024-07-23 19:09:05.627141,109.2234845756662,176.2469378020047,147.89871287541754,39.14685844622662,64.02838870272979,33.721144726721164,79.97945484968548
2024-07-23 20:09:05.627141,102.0137101490203,219.0805658686649,136.60503023908956,48.6837768697629,44.8296535469908,32.65166486823863,68.42307521855886
2024-07-23 21:09:05.627141,122.7757911108799,211.85260420160895,153.49975129819268,57.62974034164166,49.344517082065344,32.080002981868816,76.91198982155147
2024-07-23 22:09:05.627141,108.83231540558806,198.2598841385816,130.2699329699515,49.20402018392358,59.85283087994961,29.601372442987337,94.29422872229696
2024-07-23 23:09:05.627141,122.25423987804076,178.64252336214633,150.60009946134434,53.9371290818167,52.24501023534088,34.01760052594567,60.92173986248821
2024-07-24 00:09:05.627141,101.77587594825519,189.27825723790616,165.71854874005896,41.332250913928426,45.74435811286369,32.78909960749552,58.98717807330068
2024-07-24 01:09:05.627141,104.43056417318013,213.9187534936969,135.71156762723427,48.757247425006895,31.436250894385942,30.12969225006884,68.2631006557589
2024-07-24 02:09:05.627141,92.75110981865478,175.44452623492924,137.52742210359355,52.08457810409799,53.5134745730862,30.655279916987585,69.8133082245147
2024-07-24 03:09:05.627141,98.3764368011525,194.94473712576556,166.90276174387927,59.798238440803715,42.15754457275786,37.70397229497264,62.4492936297412
2024-07-24 04:09:05.627141,94.0841114697777,202.12601609588884,163.21644341251292,44.43572705379742,43.07864201600644,36.21406885904287,87.81810299231753
2024-07-24 05:09:05.627141,111.25831022985383,211.668567278528,130.18830189543553,51.28260623523721,52.696533408356636,22.46331338805042,61.277264907075256
2024-07-24 06:09:05.627141,110.78885202949577,227.8541032722558,149.81958505328592,52.33519354770221,40.64639165073791,28.219584431565877,78.7109350490099
2024-07-24 07:09:05.627141,89.2404326580274,243.9858450976617,153.3033851560395,56.95678973690155,50.81737180269665,31.729097114189063,68.79137367183809
2024-07-24 08:09:05.627141,91.19778329397073,182.37385089707752,154.15795129254963,42.95370393311938,65.5884750865946,29.69553032428667,72.90608811284665
2024-07-24 09:09:05.627141,111.61488830050841,188.33656849339548,157.6263731014378,54.396003057433816,75.17888779231562,33.99726677316232,62.883085178358904
2024-07-24 10:09:05.627141,114.22552311285581,196.83647058065515,159.4727632319932,53.35642443045193,49.08080433978952,32.690058133280736,69.14037522527666
