measurement,location,timestamp,temperature,humidity,pH,orp,ec,tds,do
water_quality,sensor_1,2025-01-25T03:23:50.478591,22.6451602069789,43.07808659183637,7.44018271197847,239.43289502556337,555.535827037638,385.36377249892536,5.507159267410646
water_quality,sensor_1,2025-01-25T03:24:00.478591,20.95767760594927,40.1522103267728,7.0198723085326575,252.63072086167514,591.4659984469552,383.2552602442266,6.341510822935955
water_quality,sensor_1,2025-01-25T03:24:10.478591,19.82029224039541,41.027922414812195,7.7717169276946425,251.09880111037694,643.7735783300778,411.81522044618043,6.555278666043528
water_quality,sensor_1,2025-01-25T03:24:20.478591,15.675207989817256,53.387229393834104,7.687421238964964,254.3348763033746,528.3797247662508,371.31644459711805,5.6196005475607365
water_quality,sensor_1,2025-01-25T03:24:30.478591,21.18200439915221,40.13598078532629,6.65812682775262,220.99278493882946,691.2580553800439,444.7941967210876,6.280481825432931
water_quality,sensor_1,2025-01-25T03:24:40.478591,17.528313257424458,47.034737357468046,7.368439185144378,237.94725743851455,622.1507782080647,383.8499847606814,6.530060649457576
water_quality,sensor_1,2025-01-25T03:24:50.478591,24.68194027607985,37.54318865119019,7.944693297547894,216.73578928016238,689.3561894095575,435.50502062522446,6.0891820590167525
water_quality,sensor_1,2025-01-25T03:25:00.478591,16.39206255403435,55.38715536334841,7.437578780591412,279.8630870446583,655.0467016025475,435.0901530680108,6.556809637668657
water_quality,sensor_1,2025-01-25T03:25:10.478591,22.923494995428722,60.07273331319897,7.977602128289479,295.70930858742514,593.6777668062508,397.2325466599673,5.7026796951980305
water_quality,sensor_1,2025-01-25T03:25:20.478591,16.80073869754645,59.02367870347228,6.659817156408341,298.0408193989141,646.8339704523094,325.4548911296596,5.262872422953423
water_quality,sensor_1,2025-01-25T03:25:30.478591,21.08058007438509,50.395677886266256,7.560467777778664,293.32315416609015,548.1556106784853,355.30823984012835,6.317896347601238
water_quality,sensor_1,2025-01-25T03:25:40.478591,20.72903082441032,50.408977377851116,6.746663373053335,285.93489466269034,683.7446360335626,317.0320630188126,6.914201301608989
water_quality,sensor_1,2025-01-25T03:25:50.478591,19.165982662941122,63.9257314497025,6.787167167896368,264.5366642185393,662.5531007789706,332.69593868485003,6.549192709796634
water_quality,sensor_1,2025-01-25T03:26:00.478591,24.97123194813296,34.71128197041406,7.846881270133174,230.50158346080238,623.7750249507882,319.34708006314554,5.133160105343499
water_quality,sensor_1,2025-01-25T03:26:10.478591,15.206423210421624,59.07360552370943,6.819895313185226,299.4986118802553,576.3912290642864,394.2409793756534,6.783670438916332
water_quality,sensor_1,2025-01-25T03:26:20.478591,21.332650059855077,64.02384881633749,6.903195727602709,213.03394278909016,522.0477099779348,340.59206101853783,7.8110928498869665
water_quality,sensor_1,2025-01-25T03:26:30.478591,18.64399352182053,40.40628758254259,7.022156785871319,278.2747786420134,623.7805390794653,418.75904409425345,5.530437624295362
water_quality,sensor_1,2025-01-25T03:26:40.478591,22.065769865159332,54.446702761826614,7.930736028341281,215.23395733256046,565.8783197053888,392.8384037659811,5.223014100509278
water_quality,sensor_1,2025-01-25T03:26:50.478591,23.548723958295394,51.63916638096569,6.968364784170552,240.1327117357593,695.5673698257732,368.10252937561995,6.8277820942794545
water_quality,sensor_1,2025-01-25T03:27:00.478591,23.226870474994776,67.8149396031285,7.587090141566149,290.5955022137873,523.5142764555778,413.63397220850857,6.754047054071659
water_quality,sensor_1,2025-01-25T03:27:10.478591,18.367478923324995,36.637521749175114,7.584985222084506,225.1548003940775,510.0238616200607,337.2168595286774,7.794476773941585
water_quality,sensor_1,2025-01-25T03:27:20.478591,18.0786472019156,68.28634152831158,6.735448551740525,255.7633362953805,661.8712156737381,355.60815037324943,7.333064488061444
water_quality,sensor_1,2025-01-25T03:27:30.478591,21.530860815390035,50.15359653085211,7.25732608936983,253.62572906433022,612.013599777606,425.4587918526929,6.133693855102722
water_quality,sensor_1,2025-01-25T03:27:40.478591,22.925708812273463,45.853631038296555,6.861213405018294,204.30138039886296,554.6778541792594,362.1875315245953,6.8283930603389145
water_quality,sensor_1,2025-01-25T03:27:50.478591,24.281390325972097,49.95189801980297,7.103660140236858,248.2764931335011,537.8362512546008,431.5423956807523,5.726012417792297
water_quality,sensor_1,2025-01-25T03:28:00.478591,15.644427186557529,53.90211735345423,6.5516147332298225,235.95176903874403,656.6527387755824,306.267560784593,7.420468667975065
water_quality,sensor_1,2025-01-25T03:28:10.478591,22.727199296490824,36.47023391231633,7.136821464533745,284.04157297112636,673.9920820417467,434.43002695545795,5.242943785510016
water_quality,sensor_1,2025-01-25T03:28:20.478591,21.96380670843533,51.25128697202865,6.536069535280401,236.9128887081421,648.8485727376835,428.0844366758602,7.486821904256998
water_quality,sensor_1,2025-01-25T03:28:30.478591,20.63156336560781,51.01922544646634,7.1197583270085705,262.61504359746885,567.7623016166567,319.13977121247916,5.0338264431722255
water_quality,sensor_1,2025-01-25T03:28:40.478591,16.400384311373323,42.660401737700724,7.991382534871342,242.54369177473004,612.5311489252128,364.79243721836895,6.952457709875384
water_quality,sensor_1,2025-01-25T03:28:50.478591,15.659991586747289,65.89040405798335,7.057705383723892,255.99962617471368,670.9136548208065,336.91116475499825,7.174297150033794
water_quality,sensor_1,2025-01-25T03:29:00.478591,18.51371376300576,65.23151332543716,6.724535509224525,249.0332190482963,666.2701613428478,356.54306520277134,5.006011044531075
water_quality,sensor_1,2025-01-25T03:29:10.478591,22.900232871041027,32.84525131199227,6.995890131591332,229.09203837245397,522.8834087150144,431.7685676132962,7.919168579958031
water_quality,sensor_1,2025-01-25T03:29:20.478591,17.889364763415536,36.902794492051584,7.390859311375971,247.45521977354628,586.4304732835886,368.7395705020815,7.150855934806004
water_quality,sensor_1,2025-01-25T03:29:30.478591,16.497247326428585,63.59574756374556,7.530139082516566,262.5664939542203,696.142041695053,374.45997754223276,5.4932893877329185
water_quality,sensor_1,2025-01-25T03:29:40.478591,20.474395575966113,38.115566793580115,6.535632353999568,289.73452838251603,512.3355503815862,321.9554042087784,6.132958464574123
water_quality,sensor_1,2025-01-25T03:29:50.478591,16.45886751749231,59.00014917668502,7.643433342021254,224.93763781058425,520.9651126463699,320.40959391283826,5.660846950836775
water_quality,sensor_1,2025-01-25T03:30:00.478591,22.342565472908888,39.13379900719895,7.953137811303985,260.57835542617045,646.2246403967629,410.06941946267364,5.557481074254077
water_quality,sensor_1,2025-01-25T03:30:10.478591,21.03085021869201,44.49841825643691,7.48211519389063,208.72165348239372,611.3004870327219,435.3266206931178,6.53445977647746
water_quality,sensor_1,2025-01-25T03:30:20.478591,21.68315249844845,37.29593954906082,7.945035634398929,297.86178655467825,652.3181879423772,397.1071203077669,5.07991153172736
water_quality,sensor_1,2025-01-25T03:30:30.478591,17.041926820479357,67.37691895617323,7.878872060864945,212.110169291002,596.0049260668337,395.05548719109635,6.535530216108442
water_quality,sensor_1,2025-01-25T03:30:40.478591,19.28927972826268,39.93545164536041,7.535591727971008,207.6134826032254,529.3139364406163,335.74628830857984,5.0366606338895865
water_quality,sensor_1,2025-01-25T03:30:50.478591,21.255549956561566,44.94562402422415,6.719588254474731,201.30125060610715,622.761501693054,351.55370824675896,7.785760037008967
water_quality,sensor_1,2025-01-25T03:31:00.478591,20.785638586551904,66.48868460322046,7.699561279664916,298.6474480802137,570.5241480236178,441.64352279679804,6.486234809363754
water_quality,sensor_1,2025-01-25T03:31:10.478591,15.586300255831164,33.94180496990339,7.145541697451347,261.1401066320247,695.6168920206546,354.7933611668549,6.992440484025517
water_quality,sensor_1,2025-01-25T03:31:20.478591,21.27135851502045,30.21431702252492,6.56814988736879,250.36005692552914,619.0165463060484,358.96824319854204,7.200715658172043
water_quality,sensor_1,2025-01-25T03:31:30.478591,17.51643029527105,57.49061819511952,7.160896354610735,257.889686002833,597.1610109153954,424.77447450470737,5.0647671511231795
water_quality,sensor_1,2025-01-25T03:31:40.478591,21.129360841011504,54.052019963749345,7.305470484025046,237.8368511286003,691.9063184212756,429.04092295543126,5.49974404512937
water_quality,sensor_1,2025-01-25T03:31:50.478591,15.729626994891312,63.12928561332255,6.531094119448171,280.2092134054504,584.7861616109318,365.7852338049514,5.927628423520388
water_quality,sensor_1,2025-01-25T03:32:00.478591,22.691664793023882,32.496099283562806,7.5515675467466306,287.99337781322583,677.9030989981538,324.06481054848996,6.153120644645921
water_quality,sensor_1,2025-01-25T03:32:10.478591,15.564056312459854,34.35878833003531,6.555237500870838,269.1942233713585,587.2519754811042,304.62704597328366,6.516542742097581
water_quality,sensor_1,2025-01-25T03:32:20.478591,23.61072722060701,42.76122372390613,7.584586666519567,268.4308250317143,521.4109587954779,384.0297844281548,5.889561589469614
water_quality,sensor_1,2025-01-25T03:32:30.478591,24.370443961091,48.610143803443066,7.985063685044444,286.27854986359404,671.863331424622,396.3091409602284,6.831938845861094
water_quality,sensor_1,2025-01-25T03:32:40.478591,15.171331552418335,42.45196750352737,6.99596179781462,298.6626436669403,667.8459578508441,380.819039678466,5.118059224552248
water_quality,sensor_1,2025-01-25T03:32:50.478591,21.611994893100068,30.30552050678162,6.597553820299668,293.56403212342127,628.7631885071576,388.5531368050172,7.076926072481305
water_quality,sensor_1,2025-01-25T03:33:00.478591,21.620639997376166,57.92784262512243,6.973861884737888,201.11112813460178,604.6518000410776,355.77952906579543,6.647192657503977
water_quality,sensor_1,2025-01-25T03:33:10.478591,21.53936858423608,30.842519465685672,7.728353519147145,249.14077546316506,552.643311106047,382.24978231518,5.080199806155557
water_quality,sensor_1,2025-01-25T03:33:20.478591,22.06002975132761,64.10418175759257,7.560166714818767,281.26057951778876,557.3357800695612,443.89576241646216,6.70274537387172
water_quality,sensor_1,2025-01-25T03:33:30.478591,24.188592737769525,62.496339122981595,7.538227125594609,209.6410413421632,602.1595094994237,346.80292984874313,5.623073766153943
water_quality,sensor_1,2025-01-25T03:33:40.478591,17.26876117449829,31.728064260504997,7.2703778673715895,231.35684780587596,555.3739031626474,421.24175354824706,7.110398749925642
water_quality,sensor_1,2025-01-25T03:33:50.478591,21.626705327155257,32.194797296874654,6.966247445439081,251.90497563210235,687.2860346738508,394.5889280965234,5.66522831520915
water_quality,sensor_1,2025-01-25T03:34:00.478591,20.75231540417937,45.48604954678686,6.985990224381922,272.500191857785,653.1841734017006,305.7179436951047,7.43224555010647
water_quality,sensor_1,2025-01-25T03:34:10.478591,24.409953251996384,48.155332622867235,7.671377568225484,211.09826310599038,541.2290541006389,433.6341126730068,5.479563431025935
water_quality,sensor_1,2025-01-25T03:34:20.478591,15.011921651644318,35.183780867514976,6.608133944844669,280.2885088630472,522.2114059901621,398.9794560151828,7.183093540121854
water_quality,sensor_1,2025-01-25T03:34:30.478591,15.41154536064812,42.04868336783905,7.747306422645567,269.27172847844565,658.8993019607979,408.0706623925947,5.922709192662132
water_quality,sensor_1,2025-01-25T03:34:40.478591,22.849779244182308,58.75374365495249,7.7251314123860695,244.90044200387283,520.7798389710968,329.3771537625648,5.679112916510111
water_quality,sensor_1,2025-01-25T03:34:50.478591,20.741287739296652,54.967386807394256,6.8632568642117935,225.1665143861457,533.8967237238954,369.1610579853367,5.857208305804348
water_quality,sensor_1,2025-01-25T03:35:00.478591,19.638380919553995,57.75440810003242,6.674396576747398,207.58262374760773,530.672596750604,357.4218877799116,7.052416638924502
water_quality,sensor_1,2025-01-25T03:35:10.478591,18.79295018693483,66.15351362871232,7.348408833664793,292.7647346180468,687.0162136930385,399.352423907163,7.9777230429935795
water_quality,sensor_1,2025-01-25T03:35:20.478591,20.27319815026368,49.01506048399599,7.064500525301703,214.98556997049656,525.2985744768921,367.8221688093794,6.072631848864734
water_quality,sensor_1,2025-01-25T03:35:30.478591,20.672522017772394,44.679756748685016,6.543420242266855,228.4067770640322,511.029498170989,374.58769896966675,5.727465491866308
water_quality,sensor_1,2025-01-25T03:35:40.478591,21.553898854422197,64.82792317798373,6.904645033311202,205.35848040008844,585.1954323162682,401.0495273901154,5.860286483555188
water_quality,sensor_1,2025-01-25T03:35:50.478591,15.351609832526067,69.14807743988325,7.374577285855313,298.8197532390658,522.8375429483439,407.31413085097563,6.66517504650357
water_quality,sensor_1,2025-01-25T03:36:00.478591,23.274772766827788,32.163096094144834,7.525540609168704,214.47062879406116,675.4282065224048,396.5988130401396,5.748826361522919
water_quality,sensor_1,2025-01-25T03:36:10.478591,21.387570762273214,36.96790351368485,6.684836068887866,220.46655470625598,570.8635161890597,406.2767590038985,6.571545272518662
water_quality,sensor_1,2025-01-25T03:36:20.478591,17.737022089347636,60.5860796676284,7.658122847555044,270.9895258983318,524.6133255748911,356.37968740116656,5.637946183727665
water_quality,sensor_1,2025-01-25T03:36:30.478591,23.747681248829164,66.0038789315792,7.83641365775266,241.6210271428615,513.9518617713852,351.44041080089073,6.905075114219708
water_quality,sensor_1,2025-01-25T03:36:40.478591,23.642320445499152,66.95387948413608,6.503346109743783,264.34158471027234,525.0038598620592,376.8418867428701,5.0235376542712284
water_quality,sensor_1,2025-01-25T03:36:50.478591,17.777717300985024,51.09842120713094,7.935007104700675,271.44960212945216,610.0834282651915,384.02340091779456,7.460132697364511
water_quality,sensor_1,2025-01-25T03:37:00.478591,17.270877600713817,63.93806381446268,6.741224885553865,240.78917757919794,604.2853175917526,439.2569587129731,6.472034379750014
water_quality,sensor_1,2025-01-25T03:37:10.478591,15.649268381142601,68.63829032624254,6.957676791117223,276.04857336966666,666.4494451377988,315.51673027477784,5.668935684820647
water_quality,sensor_1,2025-01-25T03:37:20.478591,23.46409048500879,33.09523080879001,7.443403193613483,216.36537008809034,687.203305796553,397.09231098015306,6.731199715492932
water_quality,sensor_1,2025-01-25T03:37:30.478591,21.345929423990512,40.04942959230805,7.6962691168612665,251.50860671397623,522.9856912126703,359.78745910044864,6.008219679412745
water_quality,sensor_1,2025-01-25T03:37:40.478591,17.27613623936542,41.92033459163579,6.8755155088751465,269.27845662466666,646.1604798189685,394.3911034200278,6.768344123919105
water_quality,sensor_1,2025-01-25T03:37:50.478591,17.131502911285864,43.538959524908506,7.887468091298128,233.80618334309932,643.5002423930148,390.5647842170812,5.997613159005096
water_quality,sensor_1,2025-01-25T03:38:00.478591,22.419586199782707,51.66401651285728,7.004900312406747,281.8959431931636,559.6012510779133,374.663015999408,7.224163336011207
water_quality,sensor_1,2025-01-25T03:38:10.478591,18.013615534648476,53.299228439167464,7.520402964499528,222.39456410296054,558.501753053446,377.6569566874218,6.879165260056596
water_quality,sensor_1,2025-01-25T03:38:20.478591,17.60795541764233,58.63605946646295,6.929587655025608,205.67533250385728,507.109841256798,407.43655413823575,7.23108143945451
water_quality,sensor_1,2025-01-25T03:38:30.478591,18.539011103622038,60.05631478564453,6.517037116197149,202.3027320576567,593.7600672716237,372.3168889634465,6.60371054583535
water_quality,sensor_1,2025-01-25T03:38:40.478591,24.52778451208637,58.09426191504191,6.888378052513956,270.4130302004968,610.0677253124918,391.55027006052995,5.771698642093675
water_quality,sensor_1,2025-01-25T03:38:50.478591,17.54266329493082,48.77238475600691,7.309812099950573,299.10439808689875,558.3186139801891,380.43873326001443,5.961452469593018
water_quality,sensor_1,2025-01-25T03:39:00.478591,17.791715044368654,61.44633697577923,7.1156983718797004,228.5595219126376,567.7830615047949,400.8439958835924,5.182951776766597
water_quality,sensor_1,2025-01-25T03:39:10.478591,21.234973659442566,68.67058748783569,7.479913956123454,270.25320629389785,621.6533070585834,314.31682659014064,5.864478865374318
water_quality,sensor_1,2025-01-25T03:39:20.478591,22.804669967318663,55.867715839362305,7.3418091439613145,250.32609432290144,520.3735730750877,311.3761860300403,6.928961660690437
water_quality,sensor_1,2025-01-25T03:39:30.478591,18.32285849224952,54.95491028850919,7.940670320553042,259.49374715159115,590.7857762474232,306.1512128758859,6.036284714748813
water_quality,sensor_1,2025-01-25T03:39:40.478591,21.211047091991947,34.05530053370013,7.417419087483795,283.49137955336846,602.9830736084198,449.08794907176605,7.969928049099628
water_quality,sensor_1,2025-01-25T03:39:50.478591,24.000288662467423,66.87043456712192,7.457576872931803,216.5748598731446,551.3851648734513,369.83355857966836,7.482664117204667
water_quality,sensor_1,2025-01-25T03:40:00.478591,21.562205964591612,31.851586225491857,7.598240783904405,269.1215525649475,559.4690131705959,357.7264634169384,6.644451044117112
water_quality,sensor_1,2025-01-25T03:40:10.478591,17.050505517133004,57.46820508896519,6.519243721374208,298.0828266965869,514.7860691851744,357.3969997618119,6.692556223899032
water_quality,sensor_1,2025-01-25T03:40:20.478591,24.294063702677292,34.79551165253194,6.964851358098839,272.00618062716734,595.8413490361357,344.781864462803,7.178501027270236
water_quality,sensor_1,2025-01-25T03:40:30.478591,19.045126037828872,54.09240650168932,7.12895473470485,216.07202571435343,605.7601046267955,359.552642037559,5.378819929547864
water_quality,sensor_1,2025-01-25T03:40:40.478591,17.755175666665497,58.91009991469285,7.424584551320338,281.0029330963679,640.964305490085,357.0845776787126,5.289261582319268
water_quality,sensor_1,2025-01-25T03:40:50.478591,22.67088561715942,33.29868995306136,6.960563026498524,227.23752425488203,644.1393209036089,338.2249779415336,7.72548923615237
water_quality,sensor_1,2025-01-25T03:41:00.478591,18.321272415348528,49.03341097192424,7.912786393010757,240.17299056999872,527.2546851170312,398.88654587542993,5.7898162650145455
water_quality,sensor_1,2025-01-25T03:41:10.478591,15.999791820339883,30.74672630014137,7.825511622079218,229.92006321579888,619.2459922608219,351.7486648737254,5.139181656026215
water_quality,sensor_1,2025-01-25T03:41:20.478591,19.93491323688155,33.842176900111404,7.383576755190345,288.27647463386677,547.734838664604,439.76548888281866,7.696717110061712
water_quality,sensor_1,2025-01-25T03:41:30.478591,18.259461591200726,44.00534534236216,7.060159155349371,248.25644506462564,696.0899846473105,433.19403566774156,6.906274329845764
water_quality,sensor_1,2025-01-25T03:41:40.478591,19.719946576852713,54.194308260373774,6.65489092515441,279.92615835067994,642.1527619985497,389.09441042911277,5.630923183010144
water_quality,sensor_1,2025-01-25T03:41:50.478591,18.55573935580719,32.4144484488589,7.3060630525962384,211.4373182045565,500.7237110385401,427.76590267712146,6.443380752299271
water_quality,sensor_1,2025-01-25T03:42:00.478591,15.022419438898453,53.27358005973616,7.828973118411154,206.13817356664825,587.2488794894359,367.3421778917302,7.3029008294263384
water_quality,sensor_1,2025-01-25T03:42:10.478591,18.833250427777706,38.118167080072084,7.177395249708878,219.32792681633236,572.8171282883912,366.94657905240666,7.884849816326135
water_quality,sensor_1,2025-01-25T03:42:20.478591,21.717654299260175,33.43718956671222,6.6196955888431726,269.4646284524912,555.0120228045588,345.4369016497246,5.8801161840718015
water_quality,sensor_1,2025-01-25T03:42:30.478591,22.31106722214851,41.92967856400072,7.053120035810911,244.65822413241722,538.8149629576719,394.0172299696631,6.621046162470094
water_quality,sensor_1,2025-01-25T03:42:40.478591,19.093093573259505,50.47939387376492,6.836188615772182,225.69946439813845,578.7627560882713,336.55292948282437,5.698341954239506
water_quality,sensor_1,2025-01-25T03:42:50.478591,17.93921926171569,57.48967875744071,7.792808955315904,227.43804434904473,593.0641316104973,353.91708233275887,7.805646788096184
water_quality,sensor_1,2025-01-25T03:43:00.478591,17.81208867041603,68.99359085764343,7.725131148290787,278.3905251128243,697.0148538121737,335.80422642669225,7.145756369457896
water_quality,sensor_1,2025-01-25T03:43:10.478591,18.530304574941297,34.10271017141057,7.3600967313168875,286.04046319557096,608.4334887168011,398.7505506868072,7.793059576832331
water_quality,sensor_1,2025-01-25T03:43:20.478591,23.293032340146738,45.58642596989962,7.778980222595168,232.40813513662937,657.14732484279,412.1418620643608,7.3033838513348535
